code,name,animal_proportion,has_meat_or_poultry,has_fish,has_seafood,ingredient_subgroup_code,fao_subgroup_code
F030195,Maitosuklaavanukas keskiarvo,0.6,0,0,0,1001,1204
F030205,"Lihapulla, lihapyörykkä, teollinen",1.0,1,0,0,901,702
F030207,"Soijajuoma, kalsiumia",0.0,0,0,0,1501,302
F030208,"Kaurajuoma, maidoton, lisätty kalsiumia",0.0,0,0,0,1501,111
F030209,"Kaurajuoma, maidoton, lisätty kalsiumia ja vitamiineja",0.0,0,0,0,1501,111
F030210,"Kaurajuoma, maidoton, oat drink",0.0,0,0,0,1501,111
F030211,"Kauravalmiste, vaihtoehto kermalle, rasvaa 15 %",0.0,0,0,0,1501,111
F030214,Vesikastanja,0.0,0,0,0,104,906
F030216,"Wok-kasvikset wokattu, maissi, porkkana, herne, parsakaali, paprika, s",0.0,0,0,0,104,906
F030217,"Wok-kasvikset wokattu, porkkana, herne, vesikastanja, bambunverso, sip",0.0,0,0,0,104,906
F030219,"Wok-kasvikset wokattu, lanttu, porkkana, parsakaali, vesikastanja, mai",0.0,0,0,0,104,906
F030223,"Bataatti, kuorittu",0.0,0,0,0,104,201
F030224,"Virvoitusjuoma, kolajuoma light, keinotekoisesti makeutettu",0.0,0,0,0,1201,1404
F030259,"Pakastekasvissekoitus, peruna-sipulisekoitus",0.0,0,0,0,104,201
F030262,"Poronliha, paistettu",1.0,1,0,0,906,702
F030263,"Porsaanfilee, paistettu",1.0,1,0,0,902,702
F030271,"Broilerin siipi, marinoitu, raaka",1.0,1,0,0,903,703
F030272,"Broilerin siipi, marinoitu, uunissa paistettu",1.0,1,0,0,903,703
F030273,Kinkkumakkara,1.0,1,0,0,905,702
F030274,Balkanmakkara,1.0,1,0,0,905,702
F030275,Goutermakkara,1.0,1,0,0,905,702
F030279,"Leikkelemakkara, lauantaimakkara, kevyt, maitoproteiinia, rasvaa 14 %",1.0,1,0,0,905,702
F030292,"Lenkkimakkara, sis. juustoa",1.0,1,0,0,905,702
F030294,"Leikkelemakkara, vähäsuolainen, rasvaa 3,5 %",1.0,0,0,0,904,702
F030303,"Kalapyörykkä, teollinen",0.85,0,1,0,701,1802
F030305,"Meetvursti, kevyt",1.0,1,0,0,905,702
F030306,Meetvursti,1.0,1,0,0,905,702
F030310,"Sulatejuusto rasvaa 5 g, vähärasvainen",1.0,0,0,0,1003,404
F030315,"Kanaliemi, laimennettu",0.25,1,0,0,604,1302
F030316,"Broilerinleike leivitetty, teollinen , uunissa",0.5,1,0,0,903,703
F030317,"Nakki, tuotekeskiarvo",1.0,1,0,0,904,702
F030318,"Lenkkimakkara, keskiarvo",1.0,1,0,0,905,702
F030319,"Jahtimakkara, keskiarvo",1.0,1,0,0,905,702
F030320,"Lauantaimakkara, keskiarvo",1.0,1,0,0,904,702
F030322,"Ryynimakkara, keskiarvo",1.0,1,0,0,905,702
F030323,"Lauantaimakkara, kevyt, keskiarvo",1.0,1,0,0,905,702
F030324,"Lenkkimakkara, kevyt, keskiarvo",1.0,1,0,0,905,702
F030325,"Nakki, kevyt, keskiarvo",1.0,1,0,0,904,702
F030345,"Lauantaimakkara, paistettu rasvassa",1.0,1,0,0,905,702
F030346,"Riisi, pitkäjyväinen, keitetty, suolaton",0.0,0,0,0,505,101
F030356,"Makaroni, keitetty, suolaton",0.0,0,0,0,501,103
F030361,Moniviljapasta keitinvesi suolaton,0.0,0,0,0,501,103
F030369,Siskonmakkara,1.0,1,0,0,905,702
F030370,"Grillimakkara, juusto, lihaisa",1.0,1,0,0,904,702
F030371,Verimakkara mustamakkara,1.0,1,0,0,905,701
F030372,"Maksamakkara, maksapasteija, keskiarvo",1.0,1,0,0,905,701
F030373,"Maksamakkara tai -pasteija, kevyt, keskiarvo",1.0,1,0,0,905,701
F030380,"Tee, jäätee",0.0,0,0,0,1201,1403
F030382,"Punajuuri, keitetty, suolaton",0.0,0,0,0,101,906
F030384,"Lanttu, keitetty, suolaton",0.0,0,0,0,101,906
F030390,"Mehujuoma, kevyt, osittain keinotekoisesti makeutettu",0.0,0,0,0,1201,1406
F030391,"Täysmehu, päärynätäysmehu",0.0,0,0,0,1201,1407
F030392,"Mehu, mehujuoma",0.0,0,0,0,1201,1406
F030394,"Mehujuomatiiviste, keskiarvo",0.0,0,0,0,1201,1406
F030395,Karpalo-puolukkatäysmehu,0.0,0,0,0,1201,1407
F030406,"Raejuusto, rasvaa 2-5 %, laktoositon",1.0,0,0,0,1002,404
F030423,"Maito, rasvaton, laktoositon maitojuoma, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F030443,"Tuorejuusto, rasvaa 15 %, maustettu, creme bonjour light",1.0,0,0,0,1003,404
F030444,"Tomaatti, aurinkokuivattu, öljyssä",0.0,0,0,0,103,905
F030449,"Ykkösviili 1 % rasvaa, vähälaktoosinen",1.0,0,0,0,1002,402
F030451,Kivennäisvesi fruktoosilla makeutettu,0.0,0,0,0,1201,1402
F030453,"Marja-/hedelmäjogurtti, kuitu, vähälakt., rasvaton, os keinotekoisesti",1.0,0,0,0,1002,402
F030454,"Kermaviili vähälaktoosinen, 6% rasvaa",1.0,0,0,0,1002,403
F030455,"Kermaviili vähälaktoosinen, 3,5% rasvaa",1.0,0,0,0,1002,403
F030456,"Marja-/hedelmäjogurtti rasvaa 2 %, vähälaktoosinen",0.5,0,0,0,1002,402
F030462,"Marja-/hedelmäjogurtti rasvaa 1,5 %, vähälaktoosinen",0.5,0,0,0,1002,402
F030464,"Marja-/hedelmäjogurtti rasvaton, laktoositon",0.45,0,0,0,1002,402
F030570,Maltodekstriini,0.0,0,0,0,1101,102
F030572,"Grillimakkara, tuotekeskiarvo",1.0,1,0,0,904,702
F030573,"Grillimakkara, lihaisa, keskiarvo",1.0,1,0,0,904,702
F030576,"Gefilus-mehu, keskiarvo",0.0,0,0,0,1201,1406
F030600,"Bataatti, uunissa",0.0,0,0,0,104,201
F030602,"Bataatti, kuorittu, keitetty, suolaton",0.0,0,0,0,104,201
F030606,"Täysmehu, vitaminoitu, keskiarvo",0.0,0,0,0,1201,1407
F030617,"Kasvirasvalevite 70 %, keiju laktoositon, d-vit 20 ug",0.0,0,0,0,602,1101
F030619,"Margariini 60 %, keiju normaalisuolainen, d-vit 20 ug",0.0,0,0,0,602,1101
F030620,Margariini 40% keiju kevyt,0.0,0,0,0,602,1101
F030621,Margariini 40% keiju kevyt laktoositon,0.0,0,0,0,602,1101
F030629,Margariini 60 % kultarypsi,0.03,0,0,0,602,1101
F030630,"Margariini, flora kevyt 40",0.03,0,0,0,602,1101
F030631,"Margariini 60 %, teollinen tuotekeskiarvo",0.0,0,0,0,602,1101
F030632,Margariini 80 % laktoositon,0.0,0,0,0,602,1101
F030638,"Gin long drink, kevyt 4,7 til%",0.0,0,0,0,1301,1401
F030646,"Ruoanvalmistuskerma, rasvaa 5 g, vähälaktoosinen",1.0,0,0,0,1001,403
F030665,"Ateriankorvike, proteiinipatukka, keskiarvo, n. 30 % proteiinia",0.75,0,0,0,1401,1502
F030669,"Nuppuvihannes, keitetty, suolaton, kukkakaali, porkkana, parsakaali",0.0,0,0,0,104,906
F030673,"Marja-/hedelmärahka, rasvaa 3,5 %",0.65,0,0,0,1002,402
F030676,Naudanfilee uunissa paistettu,1.0,1,0,0,901,702
F030728,Tomaattikastike,0.0,0,0,0,604,1302
F030733,"Broileri koipi-reisi, nahkoineen, uunissa paistettu",1.0,1,0,0,903,703
F030792,"Broileri, koipi-reisi, nahaton",1.0,1,0,0,903,703
F030795,"Broileri koipi-reisi, nahaton, uunissa paistettu",1.0,1,0,0,903,703
F030796,"Broileri koipi-reisi, nahaton, grillattu",1.0,1,0,0,903,703
F030801,"Kokolihaleikkele, parmankinkku, ilmakuivattu kinkku, rasvaa 15 %",1.0,1,0,0,905,705
F030818,"Vihersekasalaatti jäävuorisalaatti, tomaatti, kurkku",0.0,0,0,0,102,901
F030914,"Fenkoli, salaattifenkoli",0.0,0,0,0,102,903
F030925,"Majoneesi, rasvaa 80 %",0.05,0,0,0,605,1302
F030968,Pinjansiemen,0.0,0,0,0,201,303
F030991,"Pellavansiemen, kokonainen",0.0,0,0,0,201,303
F031145,"Naudanlihasuikale, marinoitu, raaka",1.0,1,0,0,901,702
F031160,Ruokasooda,0.0,0,0,0,1401,1704
F031175,"Kvinoa, siemen",0.0,0,0,0,201,106
F031179,"Kvinoa, keitetty, suolaton",0.0,0,0,0,506,106
F031211,Kurpitsansiemen,0.0,0,0,0,201,303
F031212,"Pähkinä, pistaasipähkinä",0.0,0,0,0,201,303
F031213,"Papu, mungopapu, keitetty",0.0,0,0,0,201,301
F031214,"Papu, kidneypapu, keitetty",0.0,0,0,0,201,301
F031217,"Papu, adukipapu, keitetty, suolaton",0.0,0,0,0,201,301
F031218,"Kikherne, kuivattu",0.0,0,0,0,201,301
F031219,"Linssi, punainen, kuivattu",0.0,0,0,0,201,301
F031225,"Linssi, punainen, keitetty",0.0,0,0,0,201,301
F031226,"Jauho, spelttijauho, täysjyvä",0.0,0,0,0,506,106
F031231,"Soijavalmiste, vaihtoehto kermalle, rasvaa 17,5 %",0.0,0,0,0,1502,302
F031233,"Papu, härkäpapu, keitetty",0.0,0,0,0,201,301
F031249,Tempeh,0.0,0,0,0,201,302
F031252,"Riisikakku, riisikeksi",0.0,0,0,0,505,101
F031253,Riisi-maissikakku,0.0,0,0,0,505,101
F031256,"Pasta, tuorepasta, kananmunaa",0.45,0,0,0,501,103
F031258,"Kermavaahto sokeroimaton, kotitekoinen",1.0,0,0,0,905,403
F031444,"Kirjolohikeitto , teollinen",0.75,0,1,0,701,1802
F031447,Broilerisuikalekastike ruoanvalmistuskerma,1.0,1,0,0,604,1801
F031452,"Kinkkukiusaus, teollinen",0.3,1,0,0,501,1801
F031457,Puolukkahillo,0.0,0,0,0,404,1203
F031459,Omenahillo,0.0,0,0,0,1101,1203
F031463,Katkarapukolmioleipä,0.1,0,0,1,701,1802
F031485,"Munkki leipomo,  hilloa ja sokerivesikuorrute",0.05,0,0,0,501,1201
F031493,"Mehukeitto, c-vitaminoitu, teollinen",0.0,0,0,0,1201,1406
F031494,"Kiisseli, mehukeitto, keinotekoisesti makeutettu, teollinen",0.0,0,0,0,1201,1406
F031495,Pellavaöljy,0.0,0,0,0,601,1101
F031498,"Maitojauhe, rasvaton, laktoositon",1.0,0,0,0,1001,401
F031504,Rasvaseoslevite 70%,0.45,0,0,0,603,1103
F031511,"Jogurtti, maustettu, rasvaa noin 4 %, laktoositon",0.55,0,0,0,1002,402
F031522,"Paahtoleipä, runsaskuituinen, vähäsuolainen",0.0,0,0,0,501,103
F031525,"Soijavälipala, alpro, hapatettu, maustamaton, rasvaa 2,3 %, kalsium, vitaminoitu",0.0,0,0,0,201,302
F031530,"Voi, laktoositon",1.0,0,0,0,603,1103
F031540,"Näkkileipä, luontaisesti gluteeniton, vitaminoitu, kuitua 7,5 %",0.0,0,0,0,506,110
F031543,"Mysli, hedelmämysli, finax, luontaisesti gluteeniton",0.0,0,0,0,506,106
F031544,"Jauho, jauhoseos, vaalea, luontaisesti gluteeniton",0.0,0,0,0,506,106
F031545,"Ketsuppi, vähemmän suolaa ja sokeria, felix",0.0,0,0,0,1401,1302
F031547,"Papu, vihreä papu, keitetty, suolaton",0.0,0,0,0,201,301
F031550,"Jauho, jauhoseos, vaalea, gluteeniton, vehnätärkkelys, maitojauhe",0.2,0,0,0,501,103
F031552,Guava,0.0,0,0,0,401,1002
F031553,"Maito, kevytmaito, laktoositon maitojuoma, ei lisätty d-vitamiinia, luomu",1.0,0,0,0,1001,401
F031555,"Granaattiomena, kuorittu",0.0,0,0,0,401,1002
F031557,"Chili, vihreä, tuore",0.0,0,0,0,104,903
F031562,Täytekakun pohja,0.25,0,0,0,506,1201
F031566,Kääretortun pohja,0.27,0,0,0,506,1201
F031567,Unelmatortun pohja,0.44,0,0,0,506,1201
F031575,"Kakku, mutakakku, kostea suklaakakku, frödinge, pakaste",0.5,0,0,0,1101,1201
F031576,"Voikreemitäyte, unelmatortun täyte",0.32,0,0,0,1001,1201
F031598,"Kreemi, kakun kuorrute",0.46,0,0,0,1001,1201
F031607,"Täytekakku, kinuski-kreemikakku, leipomo",0.3,0,0,0,1001,1201
F031608,Kakkurasva,0.5,0,0,0,602,1103
F031609,"Kakku, porkkanakakku, leipomo",0.5,0,0,0,506,1201
F031613,"Keksi, lastenkeksi, carneval, fazer, perinteinen",0.0,0,0,0,501,1201
F031615,"Keksi, kaurakeksi, jyväshyvä luonnonhyvät, rypsiöljy",0.0,0,0,0,503,1201
F031619,"Keksi, digestive välipalakeksi, teollinen",0.0,0,0,0,501,1201
F031620,"Keksi, cookie, suklainen keksi",0.05,0,0,0,501,1201
F031621,"Keksi, kaurakeksi, teollinen, keskiarvo",0.0,0,0,0,501,1201
F031622,"Keksi, lastenkeksi, muumi kuviokeksi, lu",0.0,0,0,0,501,1201
F031623,"Keksi, välipalakeksi, elovena",0.0,0,0,0,506,106
F031627,"Keksi, digestive välipalakeksi, gluteeniton, vehnätärkkelystä",0.05,0,0,0,501,103
F031643,"Keksi, piparkakku, teollinen",0.05,0,0,0,501,1201
F031644,"Keksi, piparkakku, kotitekoinen",0.4,0,0,0,501,1201
F031646,"Keksi, leivoskeksi, jaffa appelsiini, lu",0.0,0,0,0,1101,1201
F031648,"Keksi, murokeksi, kotitekoinen, kananmunaton",0.05,0,0,0,501,1201
F031650,"Keksi, tumma täytekeksi, keskiarvo",0.0,0,0,0,501,1201
F031651,"Keksi, suklaakuorrute, teollinen, keskiarvo",0.05,0,0,0,501,1201
F031667,"Jälkiruokakastike, vaniljakastike, kevytmaito, vehnäjauho",0.58,0,0,0,1001,1204
F031672,"Voitaikina keskiarvo, täytteetön, uunissa",0.17,0,0,0,501,103
F031675,"Pasta, spagetti, makaroni, luontaisesti gluteeniton",0.0,0,0,0,501,103
F031679,"Pasta, kuitupitoinen, luontaisesti gluteeniton",0.0,0,0,0,506,103
F031694,"Omenapiirakka, piimätaikinapohja",0.05,0,0,0,501,1201
F031787,"Karjalanpiirakka, cocktail-riisipiirakka, moilas, pakaste",0.5,0,0,0,505,101
F031788,"Karjalanpiirakka, riisipiirakka, moilas",0.5,0,0,0,505,101
F031789,"Kakku, mantelitorttu, almondy, pakaste",0.5,0,0,0,501,1201
F031790,"Kakku, daim-kakku, almondy, pakaste",0.5,0,0,0,501,1201
F031793,"Täytekakku, mansikkakakku, frödinge, pakaste",0.5,0,0,0,501,1201
F031795,"Täytekakku, suklaakakku, frödinge, pakaste",0.5,0,0,0,501,1201
F031811,"Ruisleipä, reissumies, oululainen, fazer",0.0,0,0,0,502,110
F031812,"Ruisleipä, oululainen reilu ruisleipä, fazer",0.0,0,0,0,502,110
F031814,"Ruisleipä, real tumma täysjyväleipä, fazer",0.0,0,0,0,502,110
F031815,"Ruisleipä, puikula ruis, fazer",0.0,0,0,0,502,110
F031817,"Ruisleipä, jyvärouhea täysjyväruisleipä, vaasan",0.0,0,0,0,502,110
F031818,"Ruisleipä, ruissydän, vaasan, ruis-, vehnäjauho",0.0,0,0,0,502,110
F031819,"Ruisleipä, 100 % ruis, halkaistu täysjyväruisleipä, vaasan",0.0,0,0,0,502,110
F031820,"Ruisleipä, ruispalat, vaasan",0.0,0,0,0,502,110
F031821,"Ruisleipä, oululainen jälkiuunipala, fazer",0.0,0,0,0,502,110
F031823,"Ruisleipä, oululainen jälkiuuniviipaleet, fazer",0.0,0,0,0,502,110
F031826,"Ruisleipä, uotilan maalaisruislimppu, täysjyväruisjauho",0.0,0,0,0,502,110
F031829,"Ruisleipä, oululainen ruislimppu, fazer",0.0,0,0,0,502,110
F031830,"Ruisleipä, saaristolaisleipä, rukiinen, saaristolaispalat, vaasan",0.0,0,0,0,502,110
F031831,"Sekaleipä, moniviljapatonki, fazer, ruiskuitua, siemeniä",0.0,0,0,0,201,103
F031832,"Vaalea leipä, juustopatonki, fazer, vehnäjauho",0.1,0,0,0,501,103
F031833,"Paahtoleipä, paahtosämpylä monivilja, fazer",0.0,0,0,0,501,103
F031837,"Sekaleipä, oululainen reilu täysjyväviipaleet, fazer, rypsiöljyä",0.0,0,0,0,501,103
F031838,"Vaalea leipä, oululainen reilu vehnäleseviipaleet, fazer, vehnäjauho, -lese",0.0,0,0,0,501,103
F031839,"Vaalea leipä, oululainen reilu vehnäviipaleet, fazer, vehnäjauho",0.0,0,0,0,501,103
F031840,"Paahtoleipä, moniviljaleipä, fazer alku",0.0,0,0,0,501,103
F031841,"Sekaleipä, kauraleipä, fazer, vehnäjauho, kaurahiutale",0.0,0,0,0,501,103
F031842,"Vaalea leipä, maalaisleipä, fazer, vehnäjauho",0.0,0,0,0,501,103
F031846,"Paahtoleipä, kaurapaahto, fazer, vehnäjauho, kaurahiutale,-kuitu",0.0,0,0,0,501,103
F031847,"Paahtoleipä, täysjyväpaahto, fazer, täysjyvävehnäjauho, vehnäjauho",0.0,0,0,0,501,103
F031848,"Paahtoleipä, vehnäpaahto, fazer",0.0,0,0,0,501,103
F031850,"Sekaleipä, oululainen reilu pehmopalat kaura, fazer",0.0,0,0,0,503,111
F031853,"Sekaleipä, puikula mysli, fazer",0.0,0,0,0,506,106
F031854,"Sekaleipä, puikula kaura, fazer",0.0,0,0,0,503,111
F031856,"Paahtoleipä, arkipaahto vehnä, vaasan, vehnäjauho",0.0,0,0,0,501,103
F031857,"Paahtoleipä, arkipaahto graham, vaasan",0.0,0,0,0,501,103
F031858,"Paahtoleipä, 100 % ruispaahto, vaasan, ruisjauho,-rouhe,-mallas,-kuitu",0.0,0,0,0,502,110
F031860,"Sekaleipä, piimälimppu, vaasan",0.05,0,0,0,501,103
F031861,"Paahtoleipä, isopaahto graham, grahampaahtoleipä, vaasan",0.0,0,0,0,501,103
F031862,"Paahtoleipä, isopaahto monivilja, vaasan",0.0,0,0,0,501,103
F031863,"Sekaleipä, maalaisviipaleet, viipaloitu, vaasan",0.0,0,0,0,501,103
F031867,"Sekaleipä, lapin pakarin ohrarieskaset, ohrarieska, vaasan",0.0,0,0,0,504,106
F031868,"Sekaleipä, moniviljaviipaleet, viipaloitu, vaasan",0.0,0,0,0,501,103
F031869,"Sekaleipä, kaurapalat, revitty, vaasan",0.0,0,0,0,504,111
F031870,"Sekaleipä, täyshyvät 100 % moniviljaleipä, täysjyvävehnäleipä, vaasan",0.0,0,0,0,501,103
F031878,"Sekaleipä, muhku jyväinen, jyväsämpylä, vaasan",0.0,0,0,0,501,103
F031880,"Ruisleipä, taikaruis ruisviipale, 100 % ruis, vaasan",0.0,0,0,0,502,110
F031888,"Rasvaton maito, valio maito plus, d-vitamiinia 2 ug",1.0,0,0,0,1001,401
F031891,"Täysmaito, rasvaa 3,5 %, vl, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F031894,"Maito, kahvimaito, rasvaa 2 %, laktoositon, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F031900,"Piimä, rasvaton, laktoositon, d-vit 1 ug",1.0,0,0,0,1002,402
F031905,"Pinaattiohukainen, lettu, atria/pirkka",0.15,0,0,0,501,103
F031908,"Vanukas, riisi-marjavanukas, risifrutti",0.8,0,0,0,505,1204
F031910,"Makaronilaatikko, liha-makaronilaatikko, saarioinen/pirkka, valmisateria",0.6,1,0,0,901,1801
F031918,"Vanukas, maitosuklaa-vaniljavanukas, paula",0.6,0,0,0,1001,1204
F031924,"Sekaleipä, oivallus kuitupalat, pågen",0.0,0,0,0,501,103
F031927,"Maksalaatikko, pirkka/saarioinen, valmisateria",0.75,1,0,0,201,1801
F031929,"Vanukas, suklaasoijavanukas, kalsiumia",0.0,0,0,0,201,1204
F031936,"Vanukas, soijavanukas, kalsiumia ja vitamiineja",0.0,0,0,0,1501,1204
F031940,"Vanukas, kaakaovanukas, jacky",0.6,0,0,0,1004,1204
F031943,"Lihapulla, lihapyörykkä hk/pirkka",1.0,1,0,0,901,702
F031956,"Rahka, marja-hedelmä, rasvaton, keinotekoisesti makeutettu",1.0,0,0,0,1002,402
F031959,"Ruoanvalmistuskerma, maustettu, kolmen juuston, rasvaa 10 % , vl",1.0,0,0,0,1004,403
F031966,"Kerma, kuohukerma, kasvirasvakerma, flora kuohu, rasvaa 26 %",0.6,0,0,0,604,1302
F031968,"Jäätelö, kermajäätelö, laktoositon",0.5,0,0,0,1004,1204
F031970,"Jäätelö, kermajäätelöä ja keksiä, puffet",0.5,0,0,0,1004,1204
F031971,"Jäätelö, kevyt, rasvaa 4,5 %",0.5,0,0,0,1004,1204
F031990,"Jäätelö, kermajäätelö, maustettu, carte d'or mascarpone",0.5,0,0,0,1004,1204
F031991,"Jäätelö, sorbetti, carte d'or",0.0,0,0,0,1004,1204
F031994,"Jäätelö, soijajäätelötuutti, gluteeniton",0.0,0,0,0,1004,302
F032000,"Jäätelö, kermajäätelöpuikko, suklaa- ja kinuskikuorrute",0.5,0,0,0,1004,1202
F032001,"Jäätelö, kermajäätelö, maustettu, aino kermainen karamelli",0.5,0,0,0,1004,1204
F032005,"Kauravalmiste, vaihtoehto kermalle, kevyt, rasvaa 7 %",0.0,0,0,0,1501,111
F032008,"Soijajuoma, alpro kevyt, kalsiumia ja vitamiineja",0.0,0,0,0,1501,302
F032009,"Perunalaatikko, liha-perunalaatikko, saarioinen, valmisateria",0.55,1,0,0,905,1801
F032010,"Jäätelö, kermajäätelö, jätskivene",0.5,0,0,0,1004,1204
F032013,"Kaurapuuro, omena-kaneli, elovena",0.0,0,0,0,503,111
F032015,"Kaurapuuro, elovena, hedelmä-marja",0.0,0,0,0,503,111
F032023,"Ateria-ainekset, pasta carbonara, kypsennetty",0.25,1,0,0,905,1801
F032028,"Lasagne, ateria-ainekset, sianliha",0.41,1,0,0,905,1801
F032063,"Salaatti, punajuurisalaatti, saarioinen, majoneesia",0.05,0,0,0,102,906
F032066,"Salaatti, punajuurisalaatti, majoneesikastike, atria",0.05,0,0,0,903,906
F032069,"Salaatti, punajuurisalaatti, kevyt, atria, majoneesikastike",0.05,0,0,0,102,906
F032071,"Mysli, kilomysli, pirkka",0.0,0,0,0,506,106
F032072,"Salaatti, aurinkosalaatti, hk",0.0,0,0,0,102,906
F032076,"Ateriasalaatti, italiansalaatti, saarioinen",0.15,1,0,0,501,1801
F032077,"Muro, weetabix minis, suklaamuroke",0.0,0,0,0,506,106
F032079,"Ateriasalaatti, italiansalaatti, atria, majoneesikastike",0.15,1,0,0,501,1801
F032080,"Jogurtti, maustettu, vitalinea, rasvaton, d-vit 0,75 ug",1.0,0,0,0,1002,402
F032081,"Muro, tattarihiutale, top food sun flakes",0.0,0,0,0,506,106
F032084,"Jogurtti, maustettu, rasvaa 2 %, laktoositon, d-vit 0,5 ug",0.5,0,0,0,1002,402
F032085,"Jogurtti, maustettu, a+, rasvaa 2 %, vl, d-vit 1 ug",0.5,0,0,0,1002,402
F032086,"Kebakko, jauhelihavarras, saarioinen",1.0,1,0,0,905,702
F032088,"Jogurtti, maustamaton, bulgarian, rasvaa 3,5 %, d-vit 1 ug",1.0,0,0,0,1002,402
F032092,"Jauhelihapihvi, hk",0.5,1,0,0,905,702
F032094,"Hampurilainen, tavallinen, hesburger",0.36,1,0,0,901,1801
F032096,"Hampurilainen, juustohampurilainen, hesburger",0.47,1,0,0,901,1801
F032097,"Hampurilainen, kanahampurilainen, hesburger",0.4,1,0,0,903,1801
F032098,"Muro, riisi-vehnähiutale, nestle fitness, aamiaishiutale, vitaminoitu",0.0,0,0,0,501,101
F032100,"Jauhelihapihvi, atria",0.5,1,0,0,905,702
F032101,"Majoneesi, kurkkumajoneesi, hampurilaiskastike, hesburger",0.05,0,0,0,605,1302
F032103,"Hampurilainen, tavallinen, mcdonald's",0.36,1,0,0,901,1801
F032104,"Hampurilainen, juustohampurilainen, mcdonald's",0.47,1,0,0,901,1801
F032106,"Hampurilainen, kanahampurilainen, mcdonald's",0.4,1,0,0,903,1801
F032107,"Hampurilainen, big mac, mcdonald's, kerroshampurilainen",0.46,1,0,0,901,1801
F032110,"Nakkisämpylä, hot dog, atria/pirkka",0.43,1,0,0,904,1801
F032112,"Hampurilainen, valmishampurilainen, hk burgeri, pihvi ja sämpylä",0.36,1,0,0,901,1801
F032115,"Pizza, meetvurstipizza, saarioinen/atria",0.56,1,0,0,901,1801
F032116,"Pizza, jauhelihapizza, saarioinen",0.56,1,0,0,901,1801
F032118,"Pizza, jauhelihapizza, atria",0.56,1,0,0,901,1801
F032121,"Kasvispyörykkä, saarioinen",0.0,0,0,0,104,1806
F032124,"Jogurtti, maustettu, activia kevyt, 1,5 %, keinotek. makeutettu, probiootteja",1.0,0,0,0,1002,402
F032130,"Kasvispihvi, saarioinen",0.1,0,0,0,104,1806
F032136,"Jogurtti, maustamaton, activia, rasvaa 3,4 %, probiootteja",1.0,0,0,0,1002,402
F032140,"Muro, talkkunamuro, talkmuru, taivalkosken mylly",0.0,0,0,0,501,103
F032144,"Porkkanaohukainen, lettu, teollinen",0.15,0,0,0,501,103
F032147,"Herne, keitetty, suolaton",0.0,0,0,0,201,301
F032149,"Kesäkurpitsa, keitetty, suolaton",0.0,0,0,0,101,903
F032152,"Pakastekasvissekoitus, grillatut vihannekset, suolaa ja öljyä, (kypsentämätön)",0.0,0,0,0,104,906
F032155,"Pakastekasvissekoitus, aurinkokasvikset, porkkana-papu",0.0,0,0,0,104,906
F032156,"Pakastekasvissekoitus, herne-maissi-porkkana",0.0,0,0,0,104,906
F032158,"Pakastekasvissekoitus, juuressekoitus",0.0,0,0,0,104,906
F032159,"Pakastekasvissekoitus, kruunusekoitus, parsakaali-porkkana-kukkakaali",0.0,0,0,0,104,906
F032161,"Pakastekasvissekoitus, maalaiskasvikset, porkkana-papu-palsternakka",0.0,0,0,0,104,906
F032168,"Bearnaisekastike, kastikejauheesta, tuotekeskiarvo",0.2,0,0,0,604,1302
F032172,"Jogurtti, soijajogurtti, maustettu, rasvaa 2 %, kalsiumia, vitaminoitu",0.0,0,0,0,1002,302
F032173,"Pakastekasvissekoitus, keitetty, suolaton, keskiarvo",0.0,0,0,0,104,906
F032177,"Salaatinkastike, thousand island, kevyt, felix, rypsiöljypohjainen, rasvaa 15 %",0.05,0,0,0,604,1302
F032178,"Salaatinkastike, ranskalainen, saarioinen, rypsiöljypohjainen, rasvaa 47 %",0.0,0,0,0,604,1302
F032179,"Salaatinkastike, kartanon, kevyt, saarioinen, rypsiöljypohjainen, rasvaa 23 %",0.0,0,0,0,604,1302
F032186,"Pakastekasvissekoitus, amerikansekoitus, porkkana-parsakaali-papu-paprika-maissi",0.0,0,0,0,104,906
F032193,"Soijavälipala, hapatettu, maustettu, rasvaa 2 %, kalsiumia",0.0,0,0,0,1501,302
F032194,"Juustotikku, paneroitu, mozzarella-cheddar",0.5,0,0,0,1003,404
F032196,"Sipulirengas, paneroitu, ravintola",0.0,0,0,0,104,1806
F032197,"Nakki, kevyt kalkkunanakki, atria",1.0,1,0,0,904,703
F032198,"Kokolihaleikkele, ohut 100 % broilerinfilee, hk, rasvaa 1,9 %",1.0,1,0,0,905,702
F032201,"Jogurtti, turkkilainen/kreikkalainen, rasvaa 10 %",1.0,0,0,0,1002,402
F032203,"Lohi, keitetty, suolaton",1.0,0,1,0,701,602
F032217,"Kalapuikko, teollinen, uunissa",0.7,0,1,0,701,1802
F032218,"Kalapuikko, lohi, findus, uunissa",0.61,0,1,0,701,602
F032231,"Hauki, paistettu voissa, ei korppujauhoja",1.0,0,1,0,701,601
F032239,"Jauhelihakastike, tomaattinen, naudanliha 17 %, suurustettu",0.87,1,0,0,901,704
F032242,"Jauhelihakastike, tomaattinen, sika-nauta, suurustamaton",0.88,1,0,0,901,704
